2025-04-11 23:15:54,181.05
2025-04-11 23:18:05,180.22
2025-04-11 23:18:57,180.13
2025-04-11 23:19:45,179.84
2025-04-11 23:20:45,179.43
2025-04-11 23:21:45,179.06
2025-04-11 23:22:46,178.71
2025-04-11 23:23:46,178.26
2025-04-11 23:24:46,178.82
2025-04-11 23:25:46,178.98
2025-04-11 23:26:47,178.76
2025-04-11 23:27:47,178.78
2025-04-11 23:28:47,178.30
2025-04-11 23:29:29,178.27
2025-04-11 23:30:29,178.70
2025-04-11 23:30:52,179.06
2025-04-11 23:31:53,178.93
2025-04-11 23:32:04,179.00
2025-04-11 23:32:29,179.08
2025-04-11 23:33:10,179.01
2025-04-11 23:35:28,179.66
2025-04-11 23:36:29,179.34
2025-04-11 23:37:29,179.45
2025-04-11 23:38:29,179.45
2025-04-11 23:39:29,179.74
2025-04-11 23:40:30,179.42
2025-04-11 23:41:30,179.81
2025-04-11 23:42:30,180.24
2025-04-11 23:43:30,180.11
2025-04-11 23:44:30,180.04
2025-04-11 23:45:31,180.77
2025-04-11 23:46:31,180.85
2025-04-11 23:47:31,180.76
2025-04-11 23:48:31,181.00
2025-04-11 23:49:31,180.51
2025-04-11 23:50:32,180.29
2025-04-11 23:51:32,179.98
2025-04-11 23:54:56,179.96
2025-04-11 23:55:32,179.85
2025-04-11 23:56:00,179.92
2025-04-11 23:57:00,179.82
2025-04-11 23:58:00,180.05
2025-04-11 23:58:05,179.99
2025-04-11 23:59:05,179.69
2025-04-12 00:00:05,180.10
2025-04-12 00:01:06,180.15
2025-04-12 00:02:06,179.51
2025-04-12 00:03:06,179.83
2025-04-12 00:04:06,179.22
2025-04-12 00:05:07,179.06
2025-04-12 00:06:07,178.93
2025-04-12 00:07:07,178.55
2025-04-12 00:08:07,178.57
2025-04-12 00:09:07,179.00
2025-04-12 00:10:08,179.10
2025-04-12 00:11:08,178.99
2025-04-12 00:12:08,179.14
2025-04-12 00:13:08,178.80
2025-04-12 00:14:09,178.55
2025-04-12 00:15:09,178.41
2025-04-12 00:16:09,178.79
2025-04-12 00:17:09,178.54
2025-04-12 00:18:10,178.44
2025-04-12 00:19:10,178.45
2025-04-12 00:20:10,178.54
2025-04-12 00:21:10,178.69
2025-04-12 00:22:10,178.91
2025-04-12 00:23:11,179.02
2025-04-12 00:24:11,178.68
2025-04-12 00:25:11,178.85
2025-04-12 00:26:11,179.22
2025-04-12 00:27:12,178.96
2025-04-12 00:28:12,179.38
2025-04-12 00:29:12,179.40
2025-04-12 00:30:12,179.35
2025-04-12 00:31:13,179.80
2025-04-12 00:32:13,179.66
2025-04-12 00:33:13,179.90
2025-04-12 00:34:13,179.80
2025-04-12 00:35:13,179.81
2025-04-12 00:36:14,179.88
2025-04-12 00:37:14,180.19
2025-04-12 00:38:14,180.14
2025-04-12 00:39:14,180.26
2025-04-12 00:40:15,180.58
2025-04-12 00:41:15,180.34
2025-04-12 00:42:15,180.25
